Delta Time, Position, Velocity, Heading, 
20, 3.302231, 3.432451, 5.198093, 
20, 3.371858, 3.481346, 5.198790, 
20, 3.442471, 3.530670, 5.199189, 
20, 3.514080, 3.580433, 5.199282, 
20, 3.586693, 3.630648, 5.199060, 
20, 3.660319, 3.681326, 5.198514, 
20, 3.734965, 3.732282, 5.197634, 
20, 3.810632, 3.783322, 5.196411, 
20, 3.887321, 3.834455, 5.194836, 
20, 3.965034, 3.885688, 5.192898, 
20, 4.043775, 3.937029, 5.190588, 
20, 4.123545, 3.988486, 5.187896, 
20, 4.204346, 4.040068, 5.184811, 
20, 4.286182, 4.091783, 5.181324, 
20, 4.369054, 4.143637, 5.177422, 
20, 4.452967, 4.195638, 5.173097, 
20, 4.537923, 4.247791, 5.168337, 
20, 4.623925, 4.300100, 5.163132, 
20, 4.710976, 4.352568, 5.157469, 
20, 4.799080, 4.405194, 5.151340, 
20, 4.888240, 4.457978, 5.144731, 
20, 4.978458, 4.510912, 5.137634, 
20, 5.069738, 4.563988, 5.130037, 
20, 5.162082, 4.617192, 5.121930, 
20, 5.255492, 4.670505, 5.113303, 
20, 5.349970, 4.723904, 5.104147, 
20, 5.445517, 4.777357, 5.094452, 
20, 5.542134, 4.830825, 5.084212, 
20, 5.639819, 4.884264, 5.073417, 
20, 5.738571, 4.937619, 5.062063, 
20, 5.838388, 4.990824, 5.050145, 
20, 5.939264, 5.043807, 5.037658, 
20, 6.041193, 5.096482, 5.024602, 
20, 6.144169, 5.148754, 5.010976, 
20, 6.248179, 5.200516, 4.996783, 
20, 6.353212, 5.251649, 4.982027, 
20, 6.459252, 5.302025, 4.966715, 
20, 6.566282, 5.351506, 4.950857, 
20, 6.674281, 5.399942, 4.934466, 
20, 6.783225, 5.447178, 4.917557, 
20, 6.893086, 5.493051, 4.900150, 
20, 7.003834, 5.537397, 4.882266, 
20, 7.115435, 5.580048, 4.863931, 
20, 7.227851, 5.620838, 4.845174, 
20, 7.341044, 5.659608, 4.826026, 
20, 7.454968, 5.696205, 4.806523, 
20, 7.569578, 5.730489, 4.786701, 
20, 7.684824, 5.762336, 4.766602, 
20, 7.800657, 5.791637, 4.746266, 
20, 7.917023, 5.818309, 4.725739, 
20, 8.019372, 5.117460, 4.719228, 
20, 8.094853, 3.774007, 4.739424, 
20, 8.169319, 3.723302, 4.760922, 
20, 8.242651, 3.666644, 4.783829, 
20, 8.314724, 3.603627, 4.808265, 
20, 8.385401, 3.533875, 4.834352, 
20, 8.454543, 3.457067, 4.862221, 
20, 8.522002, 3.372980, 4.892007, 
20, 8.587633, 3.281546, 4.923846, 
20, 8.651292, 3.182917, 4.957872, 
20, 8.712843, 3.077557, 4.994209, 
20, 8.772170, 2.966340, 5.032964, 
20, 8.829183, 2.850658, 5.074216, 
20, 8.883833, 2.732530, 5.118006, 
20, 8.936127, 2.614675, 5.164321, 
20, 8.986138, 2.500540, 5.213080, 
20, 9.034022, 2.394224, 5.264122, 
20, 9.080028, 2.300295, 5.317196, 
20, 9.124497, 2.223456, 5.371959, 
20, 9.167859, 2.168100, 5.427983, 
20, 9.210615, 2.137797, 5.484768, 
20, 9.253312, 2.134826, 5.541771, 
20, 9.296509, 2.159845, 5.598436, 
20, 9.340744, 2.211795, 5.654226, 
20, 9.386505, 2.288053, 5.708656, 
20, 9.434202, 2.384812, 5.761319, 
20, 9.484153, 2.497563, 5.811891, 
20, 9.536585, 2.621605, 5.860144, 
20, 9.591634, 2.752461, 5.905937, 
20, 9.649358, 2.886179, 5.949205, 
20, 9.709748, 3.019486, 5.989950, 
20, 9.772744, 3.149836, 6.028220, 
20, 9.838252, 3.275370, 6.064104, 
20, 9.906148, 3.394827, 6.097711, 
20, 9.976297, 3.507441, 6.129170, 
20, 10.048554, 3.612829, 6.158612, 
20, 10.122772, 3.710895, 6.186175, 
20, 10.198807, 3.801750, 6.211992, 
20, 10.276519, 3.885640, 6.236191, 
20, 10.355777, 3.962901, 6.258895, 
20, 10.436456, 4.033917, 6.280218, 
20, 10.517455, 4.049977, 0.017994, 
20, 10.597136, 3.984042, 0.040287, 
20, 10.675309, 3.908648, 0.064042, 
20, 10.751844, 3.826730, 0.089379, 
20, 10.826602, 3.737936, 0.116425, 
20, 10.899442, 3.641988, 0.145311, 
20, 10.970217, 3.538730, 0.176174, 
20, 11.038781, 3.428192, 0.209149, 
20, 11.104994, 3.310661, 0.244364, 
20, 11.168730, 3.186784, 0.281937, 
20, 11.229883, 3.057667, 0.321962, 
20, 11.288383, 2.924986, 0.364502, 
20, 11.344204, 2.791084, 0.409573, 
20, 11.397385, 2.659023, 0.457131, 
20, 11.448036, 2.532572, 0.507057, 
20, 11.496358, 2.416082, 0.559150, 
20, 11.542642, 2.314230, 0.613114, 
20, 11.587275, 2.231631, 0.668564, 
20, 11.630722, 2.172351, 0.725035, 
20, 11.673510, 2.139399, 0.782004, 
20, 11.716196, 2.134315, 0.838915, 
20, 11.759335, 2.156938, 0.895218, 
20, 11.803444, 2.205429, 0.950398, 
20, 11.848975, 2.276547, 1.004004, 
