Delta Time, Position, Velocity, Heading, 
20, 3.186818, 3.514775, 0.778900, 
20, 3.258260, 3.572113, 0.784153, 
20, 3.330857, 3.629843, 0.789058, 
20, 3.404617, 3.687969, 0.793607, 
20, 3.479547, 3.746499, 0.797794, 
20, 3.555656, 3.805441, 0.801609, 
20, 3.632948, 3.864615, 0.805044, 
20, 3.711425, 3.923838, 0.808090, 
20, 3.791087, 3.983119, 0.810738, 
20, 3.871936, 4.042468, 0.812980, 
20, 3.953974, 4.101900, 0.814806, 
20, 4.037203, 4.161430, 0.816205, 
20, 4.121624, 4.221079, 0.817168, 
20, 4.207242, 4.280867, 0.817685, 
20, 4.294058, 4.340820, 0.817743, 
20, 4.382078, 4.400964, 0.817332, 
20, 4.471304, 4.461329, 0.816439, 
20, 4.561743, 4.521948, 0.815052, 
20, 4.653400, 4.582853, 0.813157, 
20, 4.746282, 4.644083, 0.810740, 
20, 4.840395, 4.705675, 0.807785, 
20, 4.935749, 4.767670, 0.804278, 
20, 5.032351, 4.830109, 0.800201, 
20, 5.130212, 4.893035, 0.795538, 
20, 5.229341, 4.956491, 0.790269, 
20, 5.329752, 5.020519, 0.784376, 
20, 5.431455, 5.085162, 0.777840, 
20, 5.534464, 5.150460, 0.770638, 
20, 5.638793, 5.216450, 0.762751, 
20, 5.744457, 5.283165, 0.754155, 
20, 5.851469, 5.350631, 0.744829, 
20, 5.959846, 5.418867, 0.734748, 
20, 6.069604, 5.487884, 0.723891, 
20, 6.180758, 5.557677, 0.712234, 
20, 6.293322, 5.628228, 0.699755, 
20, 6.407312, 5.699501, 0.686430, 
20, 6.522741, 5.771437, 0.672240, 
20, 6.639620, 5.843953, 0.657166, 
20, 6.757959, 5.916936, 0.641189, 
20, 6.877764, 5.990240, 0.624297, 
20, 6.999037, 6.063684, 0.606478, 
20, 7.121778, 6.137045, 0.587726, 
20, 7.245979, 6.210061, 0.568041, 
20, 7.371628, 6.282423, 0.547426, 
20, 7.498703, 6.353781, 0.525895, 
20, 7.627178, 6.423742, 0.503466, 
20, 7.757016, 6.491876, 0.480167, 
20, 7.888170, 6.557723, 0.456036, 
20, 8.020586, 6.620800, 0.431119, 
20, 8.154199, 6.680615, 0.405472, 
20, 8.288932, 6.736684, 0.379161, 
20, 8.424703, 6.788540, 0.352260, 
20, 8.561418, 6.835760, 0.324853, 
20, 8.698978, 6.877972, 0.297029, 
20, 8.837275, 6.914882, 0.268886, 
20, 8.976201, 6.946279, 0.240523, 
20, 9.115642, 6.972048, 0.212043, 
20, 9.255485, 6.992177, 0.183548, 
20, 9.395621, 7.006754, 0.155141, 
20, 9.535940, 7.015965, 0.126917, 
20, 9.676342, 7.020085, 0.098970, 
20, 9.816731, 7.019462, 0.071384, 
20, 9.957021, 7.014504, 0.044237, 
20, 10.097134, 7.005660, 0.017596, 
20, 10.228306, 6.558588, 0.000000, 
20, 10.341906, 5.680000, 0.000000, 
20, 10.455822, 5.695800, 0.000000, 
20, 10.570046, 5.711200, 0.000000, 
20, 10.684570, 5.726200, 0.000000, 
20, 10.799386, 5.740800, 0.000000, 
20, 10.914486, 5.755000, 0.000000, 
20, 11.029862, 5.768800, 0.000000, 
20, 11.145506, 5.782200, 0.000000, 
20, 11.261410, 5.795200, 0.000000, 
20, 11.377566, 5.807800, 0.000000, 
20, 11.493966, 5.820000, 0.000000, 
20, 11.610602, 5.831800, 0.000000, 
20, 11.727466, 5.843200, 0.000000, 
20, 11.844550, 5.854200, 0.000000, 
20, 11.961846, 5.864800, 0.000000, 
20, 12.079346, 5.875000, 0.000000, 
20, 12.197042, 5.884800, 0.000000, 
20, 12.314926, 5.894200, 0.000000, 
20, 12.432990, 5.903200, 0.000000, 
20, 12.551226, 5.911800, 0.000000, 
20, 12.669626, 5.920000, 0.000000, 
20, 12.788182, 5.927800, 0.000000, 
20, 12.906886, 5.935200, 0.000000, 
20, 13.025730, 5.942200, 0.000000, 
20, 13.144706, 5.948800, 0.000000, 
20, 13.263806, 5.955000, 0.000000, 
20, 13.383022, 5.960800, 0.000000, 
20, 13.502346, 5.966200, 0.000000, 
20, 13.621770, 5.971200, 0.000000, 
20, 13.741286, 5.975800, 0.000000, 
20, 13.860886, 5.980000, 0.000000, 
20, 13.980562, 5.983800, 0.000000, 
20, 14.100306, 5.987200, 0.000000, 
20, 14.220110, 5.990200, 0.000000, 
20, 14.339966, 5.992800, 0.000000, 
20, 14.459866, 5.995000, 0.000000, 
20, 14.579802, 5.996800, 0.000000, 
20, 14.699766, 5.998200, 0.000000, 
20, 14.819750, 5.999200, 0.000000, 
20, 14.939746, 5.999800, 0.000000, 
20, 15.059746, 6.000000, 0.000000, 
20, 15.179746, 6.000000, 0.000000, 
20, 15.299701, 5.997750, 0.000000, 
20, 15.419701, 6.000000, 0.000000, 
20, 15.539701, 6.000000, 0.000000, 
20, 15.659701, 6.000000, 0.000000, 
20, 15.779701, 6.000000, 0.000000, 
20, 15.899701, 6.000000, 0.000000, 
20, 16.019701, 6.000000, 0.000000, 
20, 16.139701, 6.000000, 0.000000, 
20, 16.259701, 6.000000, 0.000000, 
20, 16.379701, 6.000000, 0.000000, 
20, 16.499701, 6.000000, 0.000000, 
20, 16.619701, 6.000000, 0.000000, 
20, 16.739701, 6.000000, 0.000000, 
20, 16.859701, 6.000000, 0.000000, 
20, 16.979701, 6.000000, 0.000000, 
20, 17.099701, 6.000000, 0.000000, 
20, 17.219701, 6.000000, 0.000000, 
20, 17.339701, 6.000000, 0.000000, 
20, 17.459701, 6.000000, 0.000000, 
20, 17.579701, 6.000000, 0.000000, 
20, 17.699701, 6.000000, 0.000000, 
20, 17.819701, 6.000000, 0.000000, 
20, 17.939701, 6.000000, 0.000000, 
20, 18.059701, 6.000000, 0.000000, 
20, 18.179701, 6.000000, 0.000000, 
20, 18.299701, 6.000000, 0.000000, 
20, 18.419701, 6.000000, 0.000000, 
20, 18.539701, 6.000000, 0.000000, 
20, 18.659701, 6.000000, 0.000000, 
20, 18.779701, 6.000000, 0.000000, 
20, 18.899701, 6.000000, 0.000000, 
20, 19.019701, 6.000000, 0.000000, 
20, 19.139701, 6.000000, 0.000000, 
20, 19.259701, 6.000000, 0.000000, 
20, 19.379701, 6.000000, 0.000000, 
20, 19.499701, 6.000000, 0.000000, 
20, 19.619701, 6.000000, 0.000000, 
20, 19.754494, 6.739665, 6.268582, 
20, 19.913350, 7.942804, 6.230479, 
20, 20.075056, 8.085301, 6.189579, 
20, 20.239687, 8.231530, 6.145811, 
20, 20.407247, 8.377996, 6.099169, 
20, 20.577647, 8.520028, 6.049739, 
20, 20.750684, 8.651831, 5.997723, 
20, 20.926019, 8.766761, 5.943452, 
20, 21.103176, 8.857864, 5.887393, 
20, 21.281550, 8.918669, 5.830140, 
20, 21.460432, 8.944097, 5.772388, 
20, 21.639058, 8.931297, 5.714888, 
20, 21.816661, 8.880148, 5.658391, 
20, 21.992526, 8.793293, 5.603599, 
20, 22.166040, 8.675664, 5.551116, 
20, 22.336713, 8.533676, 5.501418, 
20, 22.504199, 8.374296, 5.454849, 
20, 22.668284, 8.204229, 5.411616, 
20, 22.828871, 8.029339, 5.371815, 
20, 22.985957, 7.854346, 5.335447, 
