20, 0.000004, 0.000400, 6.283160, 
20, 0.000008, 0.000187, 6.283164, 
20, 0.000016, 0.000421, 6.283172, 
20, 0.000037, 0.001027, 0.000001, 
20, 0.000160, 0.006169, 0.000024, 
20, 0.000338, 0.008883, 0.000057, 
20, 0.000580, 0.012091, 0.000102, 
20, 0.000895, 0.015793, 0.000161, 
20, 0.001295, 0.019988, 0.000235, 
20, 0.001789, 0.024677, 0.000327, 
20, 0.002386, 0.029859, 0.000438, 
20, 0.003097, 0.035536, 0.000570, 
20, 0.003931, 0.041706, 0.000725, 
20, 0.004898, 0.048371, 0.000905, 
20, 0.006009, 0.055530, 0.001111, 
20, 0.007272, 0.063183, 0.001346, 
20, 0.008699, 0.071332, 0.001611, 
20, 0.010299, 0.079975, 0.001909, 
20, 0.012081, 0.089113, 0.002241, 
20, 0.014056, 0.098746, 0.002608, 
20, 0.016233, 0.108876, 0.003014, 
20, 0.018623, 0.119501, 0.003459, 
20, 0.021236, 0.130624, 0.003945, 
20, 0.024081, 0.142243, 0.004476, 
20, 0.027168, 0.154359, 0.005051, 
20, 0.030507, 0.166973, 0.005674, 
20, 0.034109, 0.180086, 0.006347, 
20, 0.037983, 0.193698, 0.007070, 
20, 0.042139, 0.207810, 0.007847, 
20, 0.046588, 0.222421, 0.008679, 
20, 0.051338, 0.237534, 0.009567, 
20, 0.056401, 0.253149, 0.010516, 
20, 0.061787, 0.269266, 0.011525, 
20, 0.067504, 0.285887, 0.012597, 
20, 0.073564, 0.303011, 0.013734, 
20, 0.079977, 0.320641, 0.014939, 
20, 0.086753, 0.338778, 0.016213, 
20, 0.093901, 0.357421, 0.017559, 
20, 0.101433, 0.376573, 0.018978, 
20, 0.109357, 0.396234, 0.020473, 
20, 0.117686, 0.416406, 0.022045, 
20, 0.126427, 0.437090, 0.023698, 
20, 0.135593, 0.458286, 0.025433, 
20, 0.145193, 0.479997, 0.027253, 
20, 0.155237, 0.502223, 0.029159, 
20, 0.165737, 0.524966, 0.031154, 
20, 0.176701, 0.548227, 0.033241, 
20, 0.188141, 0.572008, 0.035422, 
20, 0.200068, 0.596310, 0.037698, 
20, 0.212490, 0.621134, 0.040073, 
20, 0.225420, 0.646482, 0.042550, 
20, 0.238867, 0.672355, 0.045129, 
20, 0.252842, 0.698755, 0.047815, 
20, 0.267356, 0.725683, 0.050608, 
20, 0.282419, 0.753141, 0.053513, 
20, 0.298041, 0.781129, 0.056531, 
20, 0.314234, 0.809650, 0.059666, 
20, 0.331008, 0.838703, 0.062919, 
20, 0.348374, 0.868292, 0.066293, 
20, 0.366342, 0.898416, 0.069791, 
20, 0.384924, 0.929077, 0.073416, 
20, 0.404129, 0.960275, 0.077171, 
20, 0.423970, 0.992012, 0.081057, 
20, 0.444455, 1.024287, 0.085079, 
20, 0.465597, 1.057102, 0.089237, 
20, 0.487407, 1.090456, 0.093537, 
20, 0.509894, 1.124350, 0.097979, 
20, 0.533069, 1.158782, 0.102567, 
20, 0.556944, 1.193754, 0.107303, 
20, 0.581530, 1.229263, 0.112191, 
20, 0.606836, 1.265308, 0.117232, 
20, 0.632874, 1.301889, 0.122430, 
20, 0.659654, 1.339002, 0.127787, 
20, 0.687186, 1.376645, 0.133305, 
20, 0.715483, 1.414815, 0.138988, 
20, 0.744553, 1.453509, 0.144837, 
20, 0.774407, 1.492722, 0.150855, 
20, 0.805056, 1.532449, 0.157045, 
20, 0.836510, 1.572685, 0.163407, 
20, 0.868779, 1.613424, 0.169945, 
20, 0.901872, 1.654658, 0.176660, 
20, 0.935799, 1.696379, 0.183554, 
20, 0.970571, 1.738579, 0.190628, 
20, 1.006196, 1.781247, 0.197884, 
20, 1.042683, 1.824373, 0.205322, 
20, 1.080042, 1.867945, 0.212945, 
20, 1.118281, 1.911950, 0.220752, 
20, 1.157409, 1.956373, 0.228744, 
20, 1.197433, 2.001199, 0.236920, 
20, 1.238361, 2.046412, 0.245281, 
20, 1.280201, 2.091994, 0.253826, 
20, 1.322959, 2.137925, 0.262555, 
20, 1.366643, 2.184186, 0.271464, 
20, 1.411258, 2.230756, 0.280554, 
20, 1.456810, 2.277610, 0.289821, 
20, 1.503305, 2.324725, 0.299263, 
20, 1.550746, 2.372077, 0.308876, 
20, 1.599139, 2.419639, 0.318657, 
20, 1.648487, 2.467383, 0.328602, 
20, 1.698792, 2.515282, 0.338706, 
20, 1.750054, 2.563056, 0.348962, 
20, 1.802262, 2.610425, 0.359363, 
20, 1.855409, 2.657361, 0.369900, 
20, 1.909486, 2.703839, 0.380564, 
20, 1.964483, 2.749830, 0.391345, 
20, 2.020389, 2.795310, 0.402233, 
20, 2.077194, 2.840253, 0.413219, 
20, 2.134887, 2.884635, 0.424291, 
20, 2.193455, 2.928434, 0.435437, 
20, 2.252888, 2.971628, 0.446645, 
20, 2.313172, 3.014198, 0.457905, 
20, 2.374294, 3.056127, 0.469201, 
20, 2.436242, 3.097399, 0.480523, 
20, 2.499002, 3.138001, 0.491857, 
20, 2.562561, 3.177922, 0.503189, 
20, 2.626904, 3.217153, 0.514506, 
20, 2.692018, 3.255689, 0.525795, 
20, 2.757888, 3.293525, 0.537041, 
20, 2.824501, 3.330660, 0.548230, 
20, 2.891843, 3.367096, 0.559350, 
20, 2.959900, 3.402836, 0.570386, 
20, 3.028658, 3.437885, 0.581326, 
20, 3.098103, 3.472252, 0.592155, 
20, 3.168222, 3.505947, 0.602860, 
20, 3.239001, 3.538980, 0.613428, 
20, 3.310429, 3.571366, 0.623848, 
20, 3.382491, 3.603119, 0.634105, 
20, 3.455176, 3.634254, 0.644189, 
20, 3.528472, 3.664789, 0.654087, 
20, 3.602367, 3.694740, 0.663788, 
20, 3.676849, 3.724126, 0.673281, 
20, 3.751908, 3.752964, 0.682555, 
20, 3.827534, 3.781273, 0.691600, 
20, 3.903715, 3.809070, 0.700405, 
20, 3.980443, 3.836371, 0.708962, 
20, 4.057707, 3.863195, 0.717260, 
20, 4.135498, 3.889556, 0.725291, 
20, 4.213807, 3.915468, 0.733045, 
20, 4.292626, 3.940946, 0.740515, 
20, 4.371946, 3.966000, 0.747692, 
20, 4.451759, 3.990641, 0.754567, 
20, 4.532056, 4.014878, 0.761133, 
20, 4.612831, 4.038716, 0.767383, 
20, 4.694074, 4.062161, 0.773308, 
