Delta Time, Position, Velocity, Heading, 
20, 4.968636, 3.716834, 5.280914, 
20, 5.042913, 3.713850, 5.281223, 
20, 5.117104, 3.709548, 5.282228, 
20, 5.191181, 3.703838, 5.283949, 
20, 5.265113, 3.696627, 5.286407, 
20, 5.338869, 3.687812, 5.289628, 
20, 5.412415, 3.677286, 5.293635, 
20, 5.485714, 3.664934, 5.298458, 
20, 5.558727, 3.650636, 5.304126, 
20, 5.631412, 3.634267, 5.310673, 
20, 5.703726, 3.615699, 5.318134, 
20, 5.775622, 3.594804, 5.326546, 
20, 5.847051, 3.571452, 5.335950, 
20, 5.917961, 3.545520, 5.346388, 
20, 5.988299, 3.516891, 5.357907, 
20, 6.058009, 3.485465, 5.370552, 
20, 6.127032, 3.451158, 5.384372, 
20, 6.195310, 3.413918, 5.399418, 
20, 6.262785, 3.373731, 5.415739, 
20, 6.329397, 3.330632, 5.433385, 
20, 6.395092, 3.284721, 5.452402, 
20, 6.459815, 3.236179, 5.472835, 
20, 6.523521, 3.185281, 5.494722, 
20, 6.586169, 3.132419, 5.518093, 
20, 6.647732, 3.078114, 5.542970, 
20, 6.708192, 3.023029, 5.569359, 
20, 6.767552, 2.967985, 5.597252, 
20, 6.825831, 2.913954, 5.626622, 
20, 6.883072, 2.862056, 5.657419, 
20, 6.939343, 2.813532, 5.689568, 
20, 6.994737, 2.769707, 5.722970, 
20, 7.049376, 2.731938, 5.757499, 
20, 7.103406, 2.701542, 5.793001, 
20, 7.157001, 2.679719, 5.829302, 
20, 7.210350, 2.667475, 5.866205, 
20, 7.263661, 2.665548, 5.903501, 
20, 7.317148, 2.674348, 5.940971, 
20, 7.371027, 2.693930, 5.978396, 
20, 7.425507, 2.723987, 6.015564, 
20, 7.480784, 2.763879, 6.052272, 
20, 7.537038, 2.812682, 6.088340, 
20, 7.594423, 2.869256, 6.123606, 
20, 7.653069, 2.932327, 6.157936, 
20, 7.713081, 3.000563, 6.191221, 
20, 7.774534, 3.072644, 6.223377, 
20, 7.837480, 3.147318, 6.254345, 
20, 7.902089, 3.230477, 0.000728, 
20, 7.971972, 3.494149, 0.025426, 
20, 8.040129, 3.407842, 0.052071, 
20, 8.106348, 3.310947, 0.080860, 
20, 8.170400, 3.202593, 0.112012, 
20, 8.232040, 3.082014, 0.145757, 
20, 8.291014, 2.948670, 0.182339, 
20, 8.347062, 2.802414, 0.222003, 
20, 8.399936, 2.643718, 0.264985, 
20, 8.449416, 2.473966, 0.311493, 
20, 8.495332, 2.295794, 0.361686, 
20, 8.537600, 2.113436, 0.415638, 
20, 8.576260, 1.932987, 0.473302, 
20, 8.611509, 1.762441, 0.534479, 
20, 8.643736, 1.611357, 0.598777, 
20, 8.673536, 1.490005, 0.665607, 
20, 8.701697, 1.408022, 0.734189, 
20, 8.729152, 1.372791, 0.803598, 
20, 8.756912, 1.388001, 0.872838, 
20, 8.785970, 1.452856, 0.940926, 
20, 8.817215, 1.562251, 1.006983, 
20, 8.851371, 1.707840, 1.070290, 
20, 8.888963, 1.879593, 1.130327, 
20, 8.930311, 2.067368, 1.186772, 
20, 8.975552, 2.262088, 1.239481, 
20, 9.024681, 2.456409, 1.288454, 
20, 9.077579, 2.644909, 1.333797, 
20, 9.134058, 2.823947, 1.375689, 
20, 9.193885, 2.991362, 1.414350, 
20, 9.256807, 3.146123, 1.450019, 
20, 9.322567, 3.288000, 1.482942, 
20, 9.390913, 3.417298, 1.513357, 
20, 9.461606, 3.534647, 1.541491, 
20, 9.534423, 3.640856, 1.567554, 
20, 9.607696, 3.663647, 1.593132, 
20, 9.678962, 3.563280, 1.620708, 
20, 9.747940, 3.448913, 1.650508, 
20, 9.814396, 3.322795, 1.682756, 
20, 9.878081, 3.184237, 1.717687, 
20, 9.938737, 3.032833, 1.755545, 
20, 9.996110, 2.868651, 1.796574, 
20, 10.049960, 2.692483, 1.841000, 
20, 10.100083, 2.506163, 1.889015, 
20, 10.146342, 2.312913, 1.940747, 
20, 10.188695, 2.117671, 1.996226, 
20, 10.227241, 1.927282, 2.055352, 
20, 10.262249, 1.750413, 2.117849, 
20, 10.294189, 1.597024, 2.183251, 
20, 10.323736, 1.477313, 2.250890, 
20, 10.351740, 1.400223, 2.319921, 
20, 10.379177, 1.371834, 2.389382, 
20, 10.407059, 1.394118, 2.458272, 
20, 10.436350, 1.464517, 2.525639, 
20, 10.467879, 1.576488, 2.590661, 
20, 10.502296, 1.720822, 2.652695, 
20, 10.540041, 1.887267, 2.711300, 
20, 10.581361, 2.065979, 2.766227, 
20, 10.626331, 2.248502, 2.817395, 
20, 10.674895, 2.428239, 2.864849, 
20, 10.726905, 2.600492, 2.908730, 
20, 10.782150, 2.762240, 2.949235, 
20, 10.840386, 2.911808, 2.986596, 
20, 10.901357, 3.048516, 3.021056, 
20, 10.964804, 3.172376, 3.052859, 
20, 11.030481, 3.283844, 3.082242, 
20, 11.098154, 3.383638, 3.109424, 
20, 11.167606, 3.472613, 3.134611, 
20, 11.233891, 3.314224, 3.162552, 
20, 11.297231, 3.167048, 3.193204, 
20, 11.359069, 3.091892, 3.225054, 
20, 11.419450, 3.019019, 3.258051, 
20, 11.478443, 2.949655, 3.292117, 
20, 11.536145, 2.885108, 3.327150, 
20, 11.592679, 2.826712, 3.363023, 
20, 11.648195, 2.775766, 3.399580, 
20, 11.702864, 2.733449, 3.436646, 
20, 11.756879, 2.700750, 3.474024, 
20, 11.810446, 2.678390, 3.511503, 
20, 11.863782, 2.666765, 3.548865, 
20, 11.917100, 2.665917, 3.585891, 
20, 11.970610, 2.675525, 3.622368, 
20, 12.024509, 2.694932, 3.658096, 
20, 12.078973, 2.723198, 3.692894, 
20, 12.134156, 2.759164, 3.726603, 
20, 12.190187, 2.801535, 3.759090, 
20, 12.247166, 2.848960, 3.790247, 
20, 12.305168, 2.900099, 3.819995, 
20, 12.364242, 2.953683, 3.848277, 
20, 12.424413, 3.008560, 3.875060, 
20, 12.485687, 3.063717, 3.900332, 
20, 12.548053, 3.118293, 3.924094, 
20, 12.611485, 3.171586, 3.946366, 
20, 12.675946, 3.223036, 3.967175, 
20, 12.741390, 3.272222, 3.986558, 
20, 12.807767, 3.318838, 4.004557, 
20, 12.875021, 3.362682, 4.021219, 
20, 12.943093, 3.403633, 4.036593, 
20, 13.011926, 3.441641, 4.050729, 
20, 13.081460, 3.476708, 4.063676, 
20, 13.151638, 3.508878, 4.075485, 
20, 13.222402, 3.538226, 4.086201, 
20, 13.293699, 3.564849, 4.095871, 
20, 13.365476, 3.588862, 4.104538, 
20, 13.437684, 3.610384, 4.112243, 
20, 13.510275, 3.629546, 4.119025, 
20, 13.583205, 3.646475, 4.124920, 
20, 13.656431, 3.661300, 4.129961, 
20, 13.729913, 3.674147, 4.134179, 
20, 13.803616, 3.685136, 4.137603, 
20, 13.877504, 3.694385, 4.140258, 
20, 13.951544, 3.702003, 4.142170, 
20, 14.025706, 3.708094, 4.143360, 
20, 14.099961, 3.712753, 4.143849, 
20, 14.174282, 3.716071, 4.143655, 
20, 14.248645, 3.718129, 4.142795, 
20, 14.323025, 3.719004, 4.141285, 
20, 14.397400, 3.718763, 4.139138, 
20, 14.471750, 3.717467, 4.136367, 
20, 14.546053, 3.715169, 4.132985, 
20, 14.620291, 3.711916, 4.129001, 
20, 14.694446, 3.707747, 4.124428, 
20, 14.768500, 3.702694, 4.119273, 
20, 14.842436, 3.696781, 4.113546, 
20, 14.916236, 3.690026, 4.107255, 
20, 14.989885, 3.682437, 4.100410, 
20, 15.063365, 3.674018, 4.093019, 
20, 15.136661, 3.664763, 4.085089, 
20, 15.209754, 3.654658, 4.076631, 
20, 15.282627, 3.643682, 4.067654, 
20, 15.355264, 3.631809, 4.058166, 
20, 15.427644, 3.619000, 4.048180, 
20, 15.499748, 3.605214, 4.037705, 
20, 15.571556, 3.590399, 4.026755, 
20, 15.643046, 3.574498, 4.015343, 
20, 15.714198, 3.557626, 4.003483, 
20, 15.784998, 3.539961, 3.991190, 
20, 15.855428, 3.521509, 3.978479, 
20, 15.925472, 3.502206, 3.965367, 
20, 15.995112, 3.481987, 3.951871, 
20, 16.064327, 3.460785, 3.938012, 
20, 16.133098, 3.438530, 3.923809, 
20, 16.201401, 3.415153, 3.909285, 
20, 16.269213, 3.390586, 3.894463, 
20, 16.336508, 3.364762, 3.879367, 
20, 16.403260, 3.337618, 3.864024, 
20, 16.469442, 3.309097, 3.848461, 
20, 16.535025, 3.279147, 3.832705, 
20, 16.599980, 3.247723, 3.816786, 
20, 16.664275, 3.214789, 3.800733, 
20, 16.727882, 3.180318, 3.784576, 
20, 16.790768, 3.144292, 3.768346, 
20, 16.852902, 3.106706, 3.752073, 
20, 16.914253, 3.067562, 3.735788, 
20, 16.974790, 3.026877, 3.719521, 
20, 17.034484, 2.984675, 3.703302, 
20, 17.093304, 2.940993, 3.687159, 
20, 17.151221, 2.895876, 3.671122, 
20, 17.208209, 2.849379, 3.655217, 
20, 17.264240, 2.801564, 3.639470, 
20, 17.319294, 2.752707, 3.623904, 
20, 17.373358, 2.703166, 3.608539, 
20, 17.426420, 2.653097, 3.593394, 
20, 17.478471, 2.602582, 3.578485, 
20, 17.529505, 2.551709, 3.563827, 
20, 17.579517, 2.500560, 3.549433, 
20, 17.628501, 2.449220, 3.535315, 
20, 17.676456, 2.397770, 3.521482, 
20, 17.723382, 2.346289, 3.507943, 
20, 17.769279, 2.294850, 3.494706, 
20, 17.814150, 2.243526, 3.481775, 
20, 17.857997, 2.192383, 3.469155, 
20, 17.900827, 2.141484, 3.456848, 
20, 17.942645, 2.090888, 3.444857, 
20, 17.983458, 2.040647, 3.433183, 
20, 18.023274, 1.990810, 3.421825, 
20, 18.062102, 1.941423, 3.410783, 
20, 18.099953, 1.892523, 3.400054, 
20, 18.136836, 1.844148, 3.389636, 
20, 18.172762, 1.796329, 3.379526, 
20, 18.207744, 1.749092, 3.369720, 
