Delta Time, Position, Velocity, Heading, 
20, 9.179530, 1.989261, 4.764700, 
20, 9.217419, 1.894434, 4.760786, 
20, 9.253462, 1.802149, 4.757098, 
20, 9.287709, 1.712374, 4.753624, 
20, 9.320211, 1.625080, 4.750354, 
20, 9.351016, 1.540239, 4.747280, 
20, 9.380172, 1.457826, 4.744392, 
20, 9.407729, 1.377819, 4.741681, 
20, 9.433732, 1.300196, 4.739141, 
20, 9.458231, 1.224937, 4.736762, 
20, 9.481272, 1.152024, 4.734538, 
20, 9.502901, 1.081441, 4.732462, 
20, 9.523164, 1.013172, 4.730527, 
20, 9.542108, 0.947202, 4.728727, 
20, 9.559778, 0.883520, 4.727056, 
20, 9.576221, 0.822114, 4.725507, 
20, 9.591480, 0.762971, 4.724076, 
20, 9.605602, 0.706083, 4.722756, 
20, 9.618631, 0.651440, 4.721542, 
20, 9.630611, 0.599034, 4.720429, 
20, 9.641588, 0.548857, 4.719413, 
20, 9.651606, 0.500903, 4.718488, 
20, 9.660710, 0.455165, 4.717649, 
20, 9.668942, 0.411638, 4.716892, 
20, 9.676349, 0.370316, 4.716212, 
20, 9.682973, 0.331196, 4.715605, 
20, 9.688858, 0.294273, 4.715067, 
20, 9.694049, 0.259543, 4.714593, 
20, 9.698589, 0.227004, 4.714178, 
20, 9.702522, 0.196653, 4.713820, 
20, 9.705892, 0.168487, 4.713513, 
20, 9.708742, 0.142504, 4.713254, 
20, 9.711116, 0.118703, 4.713038, 
20, 9.713058, 0.097082, 4.712861, 
20, 9.714611, 0.077641, 4.712720, 
20, 9.715818, 0.060377, 4.712611, 
20, 9.716724, 0.045290, 4.712528, 
20, 9.717372, 0.032381, 4.712470, 
20, 9.717804, 0.021647, 4.712430, 
20, 9.718066, 0.013090, 4.712407, 
20, 9.718200, 0.006708, 4.712394, 
20, 9.718250, 0.002502, 4.712390, 
20, 9.718260, 0.000471, 4.712389, 
20, 9.718260, 0.000000, 4.712389, 
