Delta Time, Position, Velocity, Heading, 
20, 3.981344, 3.800000, 0.000000, 
20, 4.058144, 3.840000, 0.000000, 
20, 4.135744, 3.880000, 0.000000, 
20, 4.214144, 3.920000, 0.000000, 
20, 4.293344, 3.960000, 0.000000, 
20, 4.373344, 4.000000, 0.000000, 
20, 4.454140, 4.039800, 0.000000, 
20, 4.535724, 4.079200, 0.000000, 
20, 4.618088, 4.118200, 0.000000, 
20, 4.701224, 4.156800, 0.000000, 
20, 4.785124, 4.195000, 0.000000, 
20, 4.869780, 4.232800, 0.000000, 
20, 4.955184, 4.270200, 0.000000, 
20, 5.041328, 4.307200, 0.000000, 
20, 5.128204, 4.343800, 0.000000, 
20, 5.215804, 4.380000, 0.000000, 
20, 5.304120, 4.415800, 0.000000, 
20, 5.393144, 4.451200, 0.000000, 
20, 5.482868, 4.486200, 0.000000, 
20, 5.573284, 4.520800, 0.000000, 
20, 5.664384, 4.555000, 0.000000, 
20, 5.756160, 4.588800, 0.000000, 
20, 5.848604, 4.622200, 0.000000, 
20, 5.941708, 4.655200, 0.000000, 
20, 6.031829, 4.506045, 0.003497, 
20, 6.117444, 4.280742, 0.012110, 
20, 6.204668, 4.361229, 0.019768, 
20, 6.293471, 4.440148, 0.026494, 
20, 6.383825, 4.517706, 0.032308, 
20, 6.475708, 4.594113, 0.037223, 
20, 6.569099, 4.669583, 0.041251, 
20, 6.663986, 4.744335, 0.044397, 
20, 6.760358, 4.818595, 0.046664, 
20, 6.858210, 4.892594, 0.048048, 
20, 6.957541, 4.966573, 0.048543, 
20, 7.058357, 5.040786, 0.048135, 
20, 7.160667, 5.115499, 0.046808, 
20, 7.264487, 5.190997, 0.044537, 
20, 7.369839, 5.267582, 0.041294, 
20, 7.476750, 5.345581, 0.037044, 
20, 7.585257, 5.425349, 0.031743, 
20, 7.695403, 5.507271, 0.025341, 
20, 7.807238, 5.591767, 0.017781, 
20, 7.920824, 5.679297, 0.008994, 
20, 8.036231, 5.770364, 6.282089, 
20, 8.153542, 5.865519, 6.270608, 
20, 8.272849, 5.965359, 6.257636, 
20, 8.394259, 6.070530, 6.243059, 
20, 8.517894, 6.181726, 6.226754, 
20, 8.643887, 6.299670, 6.208578, 
20, 8.772389, 6.425107, 6.188378, 
20, 8.903565, 6.558766, 6.165983, 
20, 9.037591, 6.701316, 6.141213, 
20, 9.174657, 6.853295, 6.113874, 
20, 9.314957, 7.015007, 6.083766, 
20, 9.458685, 7.186383, 6.050694, 
20, 9.606021, 7.366805, 6.014470, 
20, 9.757118, 7.554881, 5.974937, 
20, 9.912083, 7.748210, 5.931984, 
20, 10.070946, 7.943148, 5.885571, 
20, 10.233639, 8.134662, 5.835757, 
20, 10.399966, 8.316348, 5.782728, 
20, 10.569580, 8.480714, 5.726813, 
20, 10.741976, 8.619800, 5.668503, 
20, 10.916498, 8.726119, 5.608432, 
20, 11.092374, 8.793760, 5.547351, 
20, 11.268762, 8.819407, 5.486077, 
20, 11.444821, 8.802952, 5.425428, 
20, 11.619771, 8.747505, 5.366161, 
20, 11.792947, 8.658799, 5.308922, 
20, 11.963831, 8.544194, 5.254212, 
20, 12.132062, 8.411567, 5.202374, 
20, 12.297430, 8.268381, 5.153609, 
20, 12.459851, 8.121052, 5.107991, 
20, 12.619344, 7.974658, 5.065491, 
20, 12.776002, 7.832909, 5.026013, 
20, 12.929968, 7.698291, 4.989406, 
20, 13.081414, 7.572285, 4.955496, 
20, 13.230526, 7.455603, 4.924090, 
20, 13.377494, 7.348405, 4.894994, 
20, 13.522503, 7.250475, 4.868020, 
20, 13.665730, 7.161360, 4.842986, 
20, 13.807340, 7.080472, 4.819722, 
20, 13.947483, 7.007156, 4.798073, 
20, 14.086298, 6.940741, 4.777896, 
20, 14.223909, 6.880571, 4.759059, 
20, 14.360430, 6.826022, 4.741445, 
20, 14.495960, 6.776510, 4.724947, 
20, 14.627753, 6.589666, 4.712199, 
20, 14.748578, 6.041249, 4.710386, 
20, 14.870962, 6.119199, 4.707167, 
20, 14.994934, 6.198593, 4.702504, 
20, 15.120538, 6.280174, 4.696347, 
20, 15.247832, 6.364734, 4.688631, 
20, 15.376895, 6.453124, 4.679271, 
20, 15.507820, 6.546271, 4.668167, 
20, 15.640724, 6.645187, 4.655198, 
20, 15.775743, 6.750977, 4.640220, 
20, 15.913040, 6.864845, 4.623069, 
20, 16.052802, 6.988087, 4.603551, 
20, 16.195243, 7.122071, 4.581449, 
20, 16.340607, 7.268198, 4.556516, 
20, 16.489164, 7.427814, 4.528479, 
20, 16.641205, 7.602082, 4.497044, 
20, 16.797041, 7.791766, 4.461900, 
20, 16.956979, 7.996923, 4.422734, 
20, 17.121314, 8.216748, 4.379256, 
20, 17.290290, 8.448794, 4.331225, 
20, 17.464051, 8.688078, 4.278497, 
20, 17.642587, 8.926795, 4.221085, 
20, 17.825669, 9.154100, 4.159212, 
20, 18.012800, 9.356526, 4.093364, 
20, 18.203186, 9.519328, 4.024321, 
20, 18.395762, 9.628780, 3.953128, 
20, 18.589261, 9.674952, 3.881029, 
20, 18.782342, 9.654058, 3.809340, 
20, 18.973730, 9.569411, 3.739314, 
20, 19.162342, 9.430554, 3.672013, 
20, 19.347361, 9.250968, 3.608238, 
20, 19.528267, 9.045305, 3.548499, 
20, 19.704808, 8.827073, 3.493044, 
20, 19.876953, 8.607247, 3.441904, 
20, 20.044830, 8.393813, 3.394951, 
20, 20.208669, 8.191959, 3.351959, 
20, 20.368761, 8.004596, 3.312643, 
20, 20.525420, 7.832953, 3.276695, 
20, 20.678962, 7.677120, 3.243803, 
20, 20.829692, 7.536475, 3.213671, 
20, 20.977892, 7.409997, 3.186019, 
20, 21.123821, 7.296480, 3.160594, 
20, 21.265461, 7.081978, 3.139306, 
20, 21.397831, 6.618522, 3.127178, 
20, 21.530887, 6.652796, 3.114377, 
20, 21.664676, 6.689424, 3.100858, 
20, 21.799248, 6.728595, 3.086571, 
20, 21.934658, 6.770509, 3.071461, 
20, 22.070965, 6.815376, 3.055472, 
20, 22.208234, 6.863412, 3.038541, 
20, 22.346530, 6.914839, 3.020601, 
20, 22.485928, 6.969879, 3.001582, 
20, 22.626503, 7.028743, 2.981408, 
20, 22.768335, 7.091626, 2.960001, 
